episode,title,summary,song_recommendation
EP419,科學的盡頭,"何以前交往了三四年的末日女友居然是統一獅迷。在大學時，何＆老葉與何前女友與其女姓友人共四人去看球，那次看球後何覺得自己帶賽（新莊棒球場）。
誠：如果連台積電工程師都相信乖乖，那這個島的人當然會覺得我看球會有影響。台南Josh科學的盡頭。明明是一個很迷信的東西，還是要講邏輯。
何跟老葉與兩個女生double dating，人生第一次看球就輸球，那女性友人還與她男友提分手（六局上）。
火球祭跟法白yoyo聊到館長講簽賭，覺得簽賭真的白爛耶。很多資深球迷就是因為簽賭不看，例如：烏烏。
yoyo: La New熊以前在澄清湖，yoyo跟yo爸常去看球，後來知道以前有印象的一場比賽是有名的假球，覺得被騙，讓人不想看棒球。
誠：我覺得館長這次傷害很大，罵一個台灣最大公約數。就好像講『喝酒開車又沒什麼、飛機上抽菸又不會怎樣』
Thread很多篇談到因為這次奪冠要怎麼入坑中華職棒。
倫：我這次才發現有人真的每場棒球都看，但不喜歡棒球。
何：我就會看，但跑去看棒球動畫，王牌投手，鑽石大聯盟。
何：高中會在內傳接球，算愛棒球，但對棒球比賽沒興趣，桌球沒興趣技巧太複雜。誠：我對桌球這種卑鄙的球，很有興趣。
何：喜歡職業隊感覺很辛苦，像是照顧一門學科。要講迷要懂很多，支持起來很累。我沒有好好支持職棒。
何：我碰各種球類都覺得好像都可以進職業隊，只是沒有認真。打拳的一定高速之星，曲棍球沒興趣，桌球曾被電，籃球輸在身高。
曾問郭泓志投球要從70km進步到100km要花多久時間，小小郭：（摸摸何a的肩膀）你喔大概要花兩年。去大魯閣打不到，理解到自己沒有職棒天份。
蔡其昌上謝震武節目聊情蒐講得很好。
誠：館長可能輸錢才屎臉，可以去跟邱威傑借，那邊有六百萬（X)，邱威傑跟館長一樣講義氣，就囉唆了點。","何：蛋堡 Soft Lipa - 遇見
誠加碼推：蛋堡 Soft Lipa - 恍惚"
EP420,細數連接詞，你也是聆聽大師,"何媽沒什麼朋友，平時興趣是看電視，織佛陀帽，家庭主婦，叫他老公不要抽煙喝酒，記得要吃藥。
有天早上，何住家裡一早起來拜拜，何媽手機開擴音，聽親戚抱怨半小時，途中關掉麥克風問何早餐要吃什麼。
潲潲鼻鼻(siâu-siâu-phīⁿ-phīⁿ ) 潲：精氣聚集的地方 (海底輪） 鼻：鼻涕 不算髒話
倫：有不同程度，應付女友隨時打斷（打斷成本：遊戲>漫畫>手遊>逛momo商城)，為了這個情境特地準備紙劇場(魔女宅急便)，被打斷成本極低。
何：跟別人聊天切記不要抓人家的語病。何：你知道嗎，你講好多「然後」。
聊天主題選時事，韓國戒嚴，馬英九職業學生來台參訪，NewJeans老闆在想什麼。
何：伴侶聊天最重要的是不忘詢問女性觀點。
小故事：在班上只有誠女兒聽得懂台語，但假裝聽不懂在北爛，聽到誠講台語：誒爸爸，你幹嘛講日文，你講日文。
何：歷任女友都遠距離，容易有長時間聊天一小時，內容就會很水啊。然後就然後啊。要讓對話有意義啊。塞暗號啊。吵架又合好啊。好玩啊。營造出一個很豐盛的聊天。你怎麼可能每天都很有意義，討論前世今生。誠：我保留啦。
何：客觀就是給他個中上的評價，踩一捧一是必要的。誠：距離越近標準就要浮動。倫：客觀的客，是客氣的客",誠：生祥樂隊-野生（這首如果聽喜歡，推整張專輯，也有巡演「12/6 Taipei legacy 種樹與野生」）
EP421,要是有便利大裹巾就好,"何a買鹽酥雞必有雞皮與甜不辣，討厭軟雞皮。
--業配線--
最近網路傳一張圖片房間堆滿模型盒子，老婆問這模型牆要多少錢，到底下面留言是在救還是在幫倒忙。
現在很少人在講Rolex（露螺）
何：買自己想要的東西不用跟別人講價錢，如果講價錢要解釋很多，不如不要講。
迪拉超愛買東西，EZ WAY總是有東西在通關，但都買些小東西不怕沒地方放。
買東西最重要是有沒有地方放，不然只能塞口袋，家倫買東西都不會先講。
家倫看到別人在遛烏龜，跑去問原因，對方回答這是傳家寶，重新定義何謂傳家寶。
遛烏龜要綁牽繩嗎，龜甲縛，誠：龜殼掛的龜裂該念ㄍㄨㄟ吧。
逞誠沒有家裡空間支配權，為了體諒去老婆小孩一起去日本很辛苦，便包個紅包給老婆，老婆從建國花市買了蘭花，並整理房間的角落放置。
逞誠買了薩爾達傳說大獅子劍(1:1)，沒辦法帶回家，到現在紙盒還沒拆躺在蛇窩。本來打算放在蘭花的那個角落，可以一開門就看到大獅子劍，一定很酷。
逞誠不太會整理房間。只要把2件短褲掛在椅子上不收就會被唸。愛耍白爛，曾把6件褲子偷塞在女兒房間死角，被女兒發現打小報告，趕快跑去滅證裝傻。
邱威傑偷買東西有時候會騙老婆這廠商送的。
有問過專家說那模型牆價值不斐，台通講真的沒有要救。但有勸大家不要亂丟別人東西。",家倫: 小虎隊-我的舞伴名字叫做風，收錄在小虎隊「紅蜻蜓」。一個社恐中二覺得自己很帥。
EP422,出師對我不利,"家倫體重每況愈「上」的起因
家倫離退伍剩下兩週，那陣子不知道為什麼營長弄來一堆麥香奶茶，推滿一整片牆，待退閒來沒事就一直跑去喝，直接胖了3-4公斤，從此以後體重就往上
出師表作者何a:韓愈
何:「知識是大家的！」
何：「地瓜 (han-tsî)」唸成「地瓜(tē-kue)」。
提醒別人的錯誤時要注意口氣。",家倫: 伊藤由奈-Trust You (機動戦士ガンダム00-Ending Theme 4)
EP423,Ho A,"何ㄟ想探討吃飯時間多長才合理，背後理由令人暖心（Ho A）
（逞誠：你吃那麼快是要死喔／倫：何勁旻問這題，只是想知道『可不可以發飆？』）
家倫做了一個奇怪的夢
誠：那些便利商店都很壞，把Tomika車車放在小朋友看得到的地方
誠：看到一個爸爸很厲害，在小孩凹買玩具時候，讓小朋友拿在手上後，拍照留念。以後如果有想要再來買。讓小孩不哭鬧。
誠：聽迪拉講一個邱吉爾名言來臭邱威傑。『如果你對每一隻路上對你吠的狗都停下來扔石頭，你永遠都到不了目的地
下一句一定是邱威傑講的『老婆我晚點回家，我在找石頭』，迪拉：『邱威傑會比任何人都快發現，台北市的石頭不多』
何每個月都會吃一次迴轉壽司，兩個人可以吃破千。
何：吃飯等女友，體感是一輩子。
何：誠你就是天之驕子，「地瓜仔囝 (tē-kue-á-kiánn)」（何語）
何：我去我弟家打的PS5足球遊戲(FC25)，那遊戲可以培養球員，我培育一個球員叫Ho A (160cm(遊戲設定最低身高，絕對不是謊報), 62kg，隸屬：國際米蘭)，一開始太矮，鏟球鏟不進，頂球頂不到，於是全部課程都給他加上。Ho A對球隊貢獻很多，最佳入球王Ho A 141進球，第二名才15球，聯盟助攻王，實力碾壓，千年一遇的大腿翔平
拼到四強後，在比賽中被敵方後衛鏟球不慎受傷導致大拇趾外翻，三個月不會好，沒有受傷前的存擋只能繼續玩。這期間失心瘋，看清人情冷暖。不但失去贊助，也沒參加到歐冠杯，隊友奪冠合照也沒有Ho A，被國際米蘭拋棄，有夠不爽。轉隊後以12比0痛電前東家。
吃飯時都在想「Ho A現在應該在練球吧」，實際上整集討論吃飯時間，等女友吃飯沒有耐性是為了打電動培育Ho A","何欸: 當代電影大師 - 我知道你不敢聽
"
EP424,全方位超男子 ft. 美麗本人,"家倫機長再度登場
---業配線---
大家好，歡迎來到台灣通勤第一品牌，我是李毅誠，我是張家倫，（美麗本人模仿）我是何ㄟ。
美麗本人，本名李包比。學日本人講話是因為以前覺得不認路很糗，裝成外國人問路很方便。誠，第一次知道這個人是在大嘻哈時代，覺得這人好油啊。第一季大嘻哈時代，拿筋膜槍打喉嚨，用白爛方式贏過裝酷的人，很爽。
走鐘獎木曜4上台頒獎，邰哥說一起上去，有機會蹭能不蹭嗎。如今蹭到上台通。
美麗本人：我的目標就是當最強綠葉Ｂ咖，什麼都可以賺，老子我全都要。
高中被朋友邀請去韓國教會，一整天去玩還可以蹭兩餐，不是沒有給零用錢，就是肖貪很爽，但絕對不會去好市多裝很多洋蔥那種
美麗本人會做Reaction影片，是看到外國人在拍中國有嘻哈的Reaction，身為影像製作為何不自己來錄製本土節目的Reaction。
「美麗有反應」企劃就是我的檔期幫藝人拍ＭＶ送的包套方案，買ＭＶ送反應影片

美麗本人的媽媽跟阿媽時常吵架，於是選擇到花蓮唸慈濟國中，覺得可以減少兩者之間的衝突。
曾在妹妹前面學阿媽跟媽媽吵架而被打。SARS期間的慈濟跟監獄一樣。被關四個月不能進出。在宿舍賣煮泡麵，包煮包洗還可以加料，倫：這碗泡麵，除了色戒都犯了。

高中回台北讀，因為國中基測考得不錯（永春高中），全家慶祝去日本玩，結果忘記填志願回台北讀私立高中。大學選志願填，第一志願台大戲劇，第二志願選慈濟傳播，結果上慈濟傳播。
謝乾乾: 夜市王＆大嘻哈時代的製作人，我的檔期有限公司負責人，旗下唯一的藝人就是美麗本人。
美麗本人跟謝乾乾在大學時就認識，美麗是慈濟大學傳播系熱音社，謝乾乾是花蓮教育大學。熱音社活動主持，謝乾乾過來表演時是DJ，美麗：哇這種人好稀有阿。
在服飾店工作跟J.Sheon熟識後，J.Sheon讓兩人碰面，才在台北再次跟謝乾乾碰面，那時候謝乾乾已經在跳蛋工廠（音樂製作公司）工作。

美麗本人跟阿公感情很好，阿公過世的時候很安詳，美麗還去拗阿公的手比自己的招牌手勢
美麗去西班牙走朝聖之路走到一半，看到蝴蝶在面前飛很久，直覺感受到阿公的在天之靈
因為擔任夜市王主持人讓知名度提升，出外跟家人吃飯被媽媽公開身分感到有點困擾
逞誠：我媽也說不會跟別人講我是台通老闆，屁，全部伸港鄉都知道！
","美麗本人推兩首：

Chromeo:《Fancy Footwork》
盧廣仲 ft.美麗本人:《我每一天都愛你的西文叫做 Te amo todos los días》"
EP425,你的直男摯友上線了 ft. 宅女小紅,"倫：好像混網路的，只知道有眼鏡大鼻子，不確定有沒有鬍子。
當年爽報專欄。何完全不知道來賓。
因為馬來膜本名楊承霖，小紅誤把李毅誠聽成林依晨，有楊丞琳又有林依晨應該很合理吧
小紅前男友名言:「我的空虛是一頭野獸，會傷害身邊的人」
為什麼男生去廁所大便要花三十分鐘。
小紅:「男生其實講話不會聽欸」",宅女小紅: 文慧如 - 你是豬 （詞：宅女小紅）
EP426,行憲紀念日快樂 ft. 陸伯言老ㄙ,"你去動物園要看什麼，兔子:rabbit 斑馬:zebra 長頸鹿:g什麼的 袋鼠:kangaroo。那熊貓是什麼: 支那賤畜！不是啦 是panda
老大不爽：為什麼是中國熊貓，不是大陸熊貓。
憲法就像遊戲規則，如果阿瓦隆天黑不閉眼，會玩不下去。
跟別人講憲法念出條號就是為了耍帥。
珞亦: 你這比喻完全不對。這就好像，你講籃球要怎麼投藍，講成棒球往捕手丟過去。如果你投藍的時候食指跟大拇指分開，那就是指叉籃球！
每個人對台灣這個國家的想像與認同是不一樣，但還是可以大致分為侵略派與反侵略派。
珞亦其實支持大法官能過一個是一個，這說明了珞亦跟賴清德同一邊跟柯建銘不同邊。 
法白即將推出新的訂閱制，希望大家可以關注一下。珞繹不絕有一集來賓收聽數不錯，好像叫李毅誠。",珞亦: 陳奕迅 Eason Chan - 聖誕結
EP427,誰跟你一樣,"逞誠:以前看到王世堅送柯文哲龍袍，柯文哲笑著收下，本來以為柯很有幽默感，沒想到是真的。如果有人送我龍袍，我是市長應該會不爽。
逞誠是台通拿破崙。
把蔥哥慷慨激昂的內容mute掉後配音，「嘻嘻，不嘻嘻」。送禮送到心坎裡。
一個政治人物要怎樣才會自稱為「朕」，那心態是什麼？一定覺得自己高人一等。何：我爸吧。「茶！」「芭樂！」「都是你這個女人的錯」。
何欸有皇帝夢，統一台灣城市美學，太多政見想要推，每棟大樓漆成白色，屋頂都裝太陽能板，狂發電就對了，每條高速公路都要主動降噪（可以回聽國道觀察員那集，何家就在北二高旁邊），家家戶戶都裝三層隔熱玻璃，覺得當皇帝最快達成自己的政見。以前當皇帝，都可以吃御膳，晚上敦倫。長大後覺得當皇帝很累，早起批公文，做什麼事都要臣子ＰＵＡ，當皇帝的人都很短命。「朕.doc」 你是有要寫輕小說嗎？
何欸：麥當勞道歉沒有誠意，為什麼官網上面道歉文左滑旁邊就是促銷廣告。
家倫：還沒有決定要抵制不抵制，因為對於事件還沒有一定的了解。
誠：普遍共識應該都不會支持性侵犯，但問題在每個人對於一個事件的參與時間可能不同，像是倫就是比較慢一步上車，討論起這件事情就會越聽越像是幫麥當勞護航。
現在大家情緒沒有一個整合的目標。今天抵制了麥當勞，但並沒有一個實體訴求希望麥當勞改善。可能要有一個組織來統整大家的情緒，但現在才跳出來又怕會被說蹭。
真的沒有人支持性侵吃案。寒流來大家多注意","逞誠: the Whitest Boy Alive (官方:超特白, 倫:還活著的最白男孩) - Burning
推整張專期「Dreams」專輯內的第一首歌，主唱還有另一個團叫 King of Convenience，但我比較喜歡超特白。
倫：沒有影射嗎，看書看很快。
如果都講成中文就是「超級白的男孩」的一首歌叫「燒起來了」，另外還提供另一團，叫「很方便的皇帝」。"
EP428,2025年還有99.566%呢,"家倫棉花棒挖耳屎不小心把耳屎，推進去影響聽力，
家倫：我耳屎有如豆腐乳。誠：你比喻得很好，色香味俱全
小時候就知道清耳屎很危險，那我自己清還好吧。小時候危險到用去掉棉花的棉花棒子來挖耳朵。
誠：如果你不知道那根長什麼樣子，就是小時候用來吹太空氣球那隻（粉紅色泡泡）。嗯！？給一個很沒用得譬喻。
最近塞住本來想看醫生，但放假兩三天後就好了
買了一台有內視鏡功能的耳挖子。女朋友蠻在意東西是不是中國製造，特地查台灣製買，結果收到還是中國製。
誠：那也沒關係吧，買了都買了，如果你的耳道資訊被習近平知道，也只是增加性癖而已。誰想看你的豆腐乳。
何：所以你那個耳挖子平常會自己睜開眼睛偷看是嗎？放到錢包，半夜爬起來看信用卡後三碼
何：我很討厭給我媽挖耳朵。很執著，耳屎很深還是硬要挖出來。
何欸買兩台CO2偵測機，一台四百多。會想買二氧化碳感測器，是看到有人上計程車覺得昏昏沈沈，生活情境。這個時候是因為車內的二氧化碳過高。
誠：奇怪，這個經驗哪需要用計程車說明。
誠：最近買一個中國製的東西，森林家族 (Sylvanian Families)，買一個樹屋1000多塊，兩層樓中間的卡榫居然還有做紋路，很精巧。
你家的玩具會拿白膠塗你手上取指紋。
為什麼要把玩具綁在車牌上，要被測速照相機照到了，趕快腳一伸。
以前電影「世界末日」，東西講台灣製代表低品質。
這比喻類似「不適切にもほどがある!(極度不妥）」（宮藤官九郎）
家倫與何欸看極度不妥，如預期之中又比預期好看，蠻推的。講價值觀衝突。
家倫開始看日劇是想去看電影「ラストマイル」 （主演：岡田將生，滿島光)，野木亜紀子宇宙的其他人物也會登場，於是補了另外兩個日劇「MIU404」跟「アンナチュラル」
何欸：如果你也很喜歡「大熊餐廳」，推「無恥之徒(Shameless)」（有8, 9季）不過追到第三四季有點膩就沒看了，後來男主角跑去演大熊餐廳（Ｘ
「喜劇開場」也很好看
超慢跑","家倫: 奧術，值得繼續追，影像跟音樂配合。奧術主題曲(Arcane)
Imagine Dragons & JID - Enemy"
